resume_text,skills_count,keywords_count,format_score,experience_years,education_score,selected
"Python, Deep Learning, Leadership, Creativity, C++, Cloud Computing, Machine Learning",7,3,9,16,10,1
"Creativity, Python, Leadership, Java, Cloud Computing, SQL, C++, Time Management, Deep Learning, Communication",10,2,10,0,5,0
"Deep Learning, Big Data, Creativity, HTML, Communication",5,0,5,11,10,1
"Time Management, Project Management, Deep Learning, Cloud Computing, HTML",5,0,9,9,7,1
"CSS, Machine Learning, Problem-Solving, HTML, Project Management, Cloud Computing, SQL",7,1,5,14,10,1
"C++, Python, Teamwork, AI, Adaptability, Project Management, Problem-Solving",7,2,7,7,5,1
"Java, Python, Creativity, CSS, AI, C++, Project Management, Problem-Solving, Machine Learning, SQL",10,3,7,18,10,1
"Cloud Computing, CSS, AI, Leadership, Java, HTML, Data Science",7,3,9,12,10,1
"C++, Machine Learning, Java, Communication, Time Management, Leadership, Cloud Computing, Big Data, Python, Project Management",10,3,10,6,7,1
"Time Management, Creativity, Deep Learning, Leadership, Project Management",5,1,9,12,10,1
"Machine Learning, Leadership, Data Science, Project Management, Communication, Python, Problem-Solving, SQL, Time Management, Creativity",10,4,9,9,7,1
"Java, Communication, AI, Time Management, Data Science, Deep Learning, Big Data, Creativity",8,2,10,20,5,1
"SQL, Problem-Solving, AI, JavaScript, CSS, Time Management, Adaptability",7,1,6,13,9,1
"SQL, Time Management, HTML, Teamwork, C++, Big Data, Project Management, Cloud Computing, Leadership",9,1,5,7,10,1
"Cloud Computing, Time Management, Java, Teamwork, Data Science, JavaScript",6,1,9,19,10,1
"Adaptability, Machine Learning, C++, Cloud Computing, Deep Learning, Problem-Solving",6,1,7,3,10,1
"Adaptability, C++, Big Data, Problem-Solving, Cloud Computing, AI",6,1,9,20,5,1
"HTML, Time Management, SQL, Machine Learning, Adaptability, CSS, Data Science, Creativity, Project Management",9,2,6,18,10,1
"Data Science, Teamwork, Leadership, Project Management, HTML, Machine Learning",6,3,9,8,9,1
"Deep Learning, C++, Adaptability, Creativity, Teamwork, Data Science, Communication, JavaScript",8,1,10,13,10,1
"Creativity, HTML, Problem-Solving, Adaptability, JavaScript, Time Management, Leadership, Python, Big Data, Teamwork",10,2,10,8,10,1
"Project Management, Machine Learning, SQL, Leadership, HTML, Problem-Solving, AI",7,3,10,9,9,1
"CSS, Deep Learning, Leadership, Java, Data Science, JavaScript, Creativity",7,2,6,16,5,1
"CSS, Python, C++, SQL, HTML, Cloud Computing, Time Management, Problem-Solving, JavaScript",9,1,7,20,9,1
"JavaScript, Problem-Solving, Python, CSS, Time Management, Machine Learning, Java, Data Science, C++",9,3,5,0,10,1
"Project Management, JavaScript, Machine Learning, Python, Time Management, Data Science, Cloud Computing, AI, Adaptability",9,4,8,6,7,1
"Data Science, SQL, Cloud Computing, Python, Machine Learning, Leadership, Project Management, Creativity",8,4,7,6,5,1
"AI, Deep Learning, Data Science, Adaptability, C++, Creativity, Communication",7,2,9,10,7,1
"Deep Learning, JavaScript, Cloud Computing, SQL, AI, Java, Machine Learning, Data Science, Communication",9,3,10,18,10,1
"Data Science, Time Management, AI, Big Data, Teamwork, HTML, Creativity, Java, SQL, C++",10,2,8,2,10,1
"Project Management, AI, Leadership, Teamwork, Data Science",5,3,5,13,10,1
"Machine Learning, Leadership, Time Management, Project Management, Cloud Computing, Creativity, CSS, Java, Deep Learning, Big Data",10,2,9,17,10,1
"Adaptability, HTML, Teamwork, Big Data, Data Science, JavaScript, Python",7,2,8,0,5,0
"SQL, Python, Big Data, AI, Project Management, Data Science, CSS, C++, Adaptability",9,3,7,9,7,1
"Leadership, Java, CSS, Communication, Time Management, JavaScript, Big Data",7,1,8,19,10,1
"Deep Learning, SQL, Machine Learning, Cloud Computing, AI, Creativity, C++",7,2,8,4,10,1
"HTML, Problem-Solving, Python, Cloud Computing, Time Management, Leadership, Deep Learning, Adaptability, Teamwork",9,2,9,6,10,1
"Time Management, Deep Learning, C++, Leadership, Data Science, Big Data, Adaptability, JavaScript, Communication",9,2,10,5,7,1
"Communication, Leadership, Python, Adaptability, Teamwork, Data Science",6,3,6,1,7,0
"Cloud Computing, HTML, Data Science, Problem-Solving, C++, Deep Learning, AI, Java, JavaScript, Adaptability",10,2,6,16,9,1
"CSS, Creativity, Time Management, Cloud Computing, C++",5,0,6,17,5,1
"Deep Learning, SQL, Problem-Solving, Leadership, HTML, Machine Learning",6,2,8,0,9,0
"SQL, Adaptability, AI, Data Science, CSS, Big Data, Machine Learning, Java, Creativity, Leadership",10,4,7,6,9,1
"Python, CSS, JavaScript, SQL, Data Science, Java, Deep Learning",7,2,10,17,7,1
"Time Management, Communication, CSS, Leadership, Machine Learning, Cloud Computing, Adaptability, Creativity, HTML, Project Management",10,2,10,11,10,1
"Data Science, HTML, Teamwork, Communication, SQL, CSS, Cloud Computing",7,1,9,5,9,1
"Python, Adaptability, Creativity, Machine Learning, JavaScript, Problem-Solving, SQL, AI, CSS, Big Data",10,3,6,10,7,1
"Problem-Solving, Java, JavaScript, Project Management, HTML",5,0,7,2,5,0
"JavaScript, Deep Learning, Teamwork, SQL, Time Management, Problem-Solving, Leadership",7,1,6,9,7,1
"Machine Learning, JavaScript, Project Management, SQL, Problem-Solving, Communication, C++, Big Data, HTML",9,1,8,5,9,1
"CSS, Python, HTML, Time Management, SQL, Java",6,1,5,10,10,1
"Time Management, Deep Learning, Teamwork, Java, Communication, Problem-Solving, SQL, Project Management",8,0,6,15,7,1
"Java, Adaptability, Project Management, Problem-Solving, HTML, Communication, CSS, C++, SQL",9,0,7,11,7,1
"Time Management, Java, C++, CSS, Problem-Solving, Creativity, JavaScript, Teamwork, Machine Learning, Leadership",10,2,8,9,10,1
"CSS, Data Science, Problem-Solving, C++, Deep Learning, Java, Time Management, Adaptability, SQL",9,1,10,5,10,1
"HTML, JavaScript, AI, Data Science, Java",5,2,7,12,10,1
"Communication, SQL, Creativity, Big Data, C++, Cloud Computing",6,0,7,5,7,0
"Adaptability, Teamwork, Creativity, JavaScript, Machine Learning",5,1,10,5,10,1
"Data Science, HTML, Python, Adaptability, Machine Learning, JavaScript, Deep Learning, AI, Project Management, Time Management",10,4,9,5,9,1
"Cloud Computing, CSS, AI, Creativity, Project Management, SQL, Machine Learning, Teamwork, Data Science, Adaptability",10,3,7,5,9,1
"Java, Deep Learning, HTML, Creativity, Communication, SQL, Data Science",7,1,9,1,10,1
"JavaScript, Communication, CSS, Creativity, Python, Leadership, SQL, Project Management, Problem-Solving, AI",10,3,9,12,5,1
"Problem-Solving, CSS, Data Science, C++, Adaptability, HTML, Deep Learning, Python",8,2,9,14,7,1
"Cloud Computing, Leadership, C++, HTML, Big Data, Time Management, JavaScript, Python, Data Science, Deep Learning",10,3,7,9,5,1
"Big Data, Machine Learning, SQL, Java, Problem-Solving",5,1,9,9,10,1
"Project Management, Communication, Problem-Solving, Big Data, C++, Creativity",6,0,6,19,7,1
"Machine Learning, SQL, Creativity, Problem-Solving, Time Management",5,1,10,11,5,1
"Creativity, Project Management, Python, Adaptability, Machine Learning, JavaScript, Java",7,2,9,17,5,1
"JavaScript, Cloud Computing, Adaptability, SQL, Machine Learning, Time Management, HTML, Data Science, Project Management, Communication",10,2,6,4,5,0
"Python, Machine Learning, Adaptability, JavaScript, AI, Deep Learning, Leadership",7,4,8,1,9,1
"Leadership, C++, Cloud Computing, AI, Problem-Solving, Time Management, Creativity, Python",8,3,8,0,10,1
"Project Management, Deep Learning, Cloud Computing, Creativity, Big Data, Data Science",6,1,10,1,10,1
"Adaptability, Time Management, Creativity, AI, Big Data, Problem-Solving, Java",7,1,8,2,5,0
"CSS, Python, Big Data, SQL, Project Management",5,1,10,8,7,1
"Data Science, CSS, Communication, Problem-Solving, C++, Creativity, Project Management, Big Data, Teamwork, Time Management",10,1,8,13,5,1
"AI, Big Data, Teamwork, Cloud Computing, Time Management, Leadership, Machine Learning, Deep Learning",8,3,10,16,7,1
"JavaScript, CSS, Time Management, Data Science, Machine Learning",5,2,8,1,9,0
"Leadership, JavaScript, Adaptability, AI, SQL, C++, CSS, Project Management",8,2,5,4,10,1
"JavaScript, Communication, Time Management, Problem-Solving, Java, Machine Learning",6,1,6,3,5,0
"Machine Learning, Python, Leadership, SQL, Creativity",5,3,9,5,10,1
"JavaScript, Big Data, Java, Communication, Deep Learning, SQL, AI, Python",8,2,7,8,7,1
"CSS, AI, Communication, HTML, JavaScript, Data Science, Java, Adaptability, C++, Cloud Computing",10,2,9,13,10,1
"Communication, SQL, Adaptability, AI, Time Management, CSS, Problem-Solving, Project Management, Java, HTML",10,1,7,16,10,1
"Data Science, SQL, JavaScript, Machine Learning, Problem-Solving",5,2,8,19,9,1
"Big Data, Time Management, Deep Learning, Machine Learning, Problem-Solving, Python, Cloud Computing, Data Science, AI, Adaptability",10,4,8,9,10,1
"Teamwork, Deep Learning, Project Management, JavaScript, Java",5,0,9,10,10,1
"Java, Creativity, SQL, CSS, Communication, Data Science, Cloud Computing, Time Management, Machine Learning",9,2,10,8,7,1
"Deep Learning, Teamwork, Project Management, Java, Adaptability, Communication, JavaScript",7,0,6,13,7,1
"Time Management, JavaScript, Big Data, Machine Learning, Communication, AI, Teamwork",7,2,7,13,5,1
"SQL, C++, Project Management, HTML, Adaptability, Java, Communication, Teamwork, Big Data, Deep Learning",10,0,8,14,7,1
"Deep Learning, JavaScript, AI, Machine Learning, Cloud Computing, CSS",6,2,8,4,9,1
"Deep Learning, Data Science, C++, JavaScript, HTML, Big Data",6,1,6,16,5,1
"Machine Learning, Adaptability, Leadership, Deep Learning, HTML, Data Science",6,3,10,3,7,1
"Communication, SQL, Big Data, JavaScript, Data Science",5,1,7,20,7,1
"Machine Learning, HTML, Big Data, Time Management, Project Management, Creativity, Data Science, Adaptability, AI",9,3,5,11,5,1
"JavaScript, Adaptability, Deep Learning, Creativity, Big Data, Python, Cloud Computing, AI",8,2,7,9,5,1
"Big Data, Time Management, Python, Cloud Computing, AI, Adaptability, Creativity",7,2,7,5,9,1
"Time Management, JavaScript, Problem-Solving, Cloud Computing, Project Management, Leadership, Big Data, Communication, SQL",9,1,6,2,9,1
"Java, JavaScript, Problem-Solving, Cloud Computing, Python, Time Management, CSS, Communication, SQL, Teamwork",10,1,10,6,5,1
"Big Data, Cloud Computing, Project Management, SQL, HTML",5,0,7,19,5,1
"Deep Learning, JavaScript, Communication, C++, Big Data, CSS, Time Management, Data Science, Machine Learning, Creativity",10,2,6,12,9,1
"Java, Data Science, Leadership, Deep Learning, Time Management, JavaScript",6,2,6,20,5,1
"Machine Learning, Deep Learning, HTML, Time Management, Cloud Computing, CSS, Creativity, Teamwork, C++",9,1,6,12,9,1
"CSS, Teamwork, Data Science, C++, Time Management, Machine Learning, Python, Creativity, HTML, Problem-Solving",10,3,7,10,10,1
"Communication, Big Data, JavaScript, Time Management, Deep Learning, Java",6,0,5,8,9,1
"C++, JavaScript, SQL, Project Management, HTML, Teamwork, Python, CSS, Deep Learning",9,1,5,2,7,0
"Adaptability, Leadership, Teamwork, Java, Time Management, SQL, Project Management, C++, Python",9,2,10,9,5,1
"Data Science, Adaptability, Teamwork, Problem-Solving, Project Management, Java, Cloud Computing, C++",8,1,5,16,7,1
"Leadership, Big Data, Problem-Solving, Time Management, Machine Learning, Project Management, Communication",7,2,6,12,10,1
"Communication, HTML, Teamwork, Python, Deep Learning, Big Data, Creativity, SQL",8,1,6,14,9,1
"JavaScript, Creativity, HTML, C++, Teamwork, Java",6,0,5,2,9,0
"AI, Adaptability, SQL, Data Science, Problem-Solving, Java, Time Management, Teamwork",8,2,8,9,7,1
"Communication, Project Management, C++, CSS, Python, SQL, Deep Learning, Java, Teamwork",9,1,9,4,7,1
"HTML, AI, C++, JavaScript, Java, Creativity",6,1,9,17,5,1
"Creativity, Communication, Leadership, HTML, Data Science, Python, Big Data, Machine Learning",8,4,7,11,5,1
"Teamwork, Cloud Computing, C++, SQL, CSS, Java, HTML",7,0,6,4,10,1
"Java, Project Management, Python, Cloud Computing, HTML, CSS, JavaScript, Problem-Solving, Time Management, Creativity",10,1,9,13,10,1
"Teamwork, Java, Leadership, AI, Time Management",5,2,6,14,9,1
"Big Data, C++, Adaptability, Cloud Computing, HTML, Leadership",6,1,6,17,9,1
"Leadership, Python, Communication, Machine Learning, Problem-Solving, Data Science",6,4,8,14,7,1
"Machine Learning, Time Management, CSS, Leadership, AI, Data Science, Problem-Solving",7,4,10,12,9,1
"CSS, Project Management, Time Management, Data Science, Python, Communication, C++, HTML, Creativity, Java",10,2,7,1,10,1
"Teamwork, Python, Big Data, HTML, Leadership",5,2,9,9,9,1
"HTML, Problem-Solving, Big Data, Python, JavaScript, Machine Learning, Cloud Computing, Project Management",8,2,10,18,10,1
"Deep Learning, JavaScript, Adaptability, Communication, CSS, Data Science, Cloud Computing, Project Management, Big Data",9,1,8,9,9,1
"Project Management, Leadership, Adaptability, Machine Learning, Big Data, CSS, Communication, SQL",8,2,9,11,10,1
"SQL, HTML, AI, Communication, Project Management, Data Science, Problem-Solving, Deep Learning",8,2,7,9,10,1
"Machine Learning, Time Management, CSS, SQL, Cloud Computing, Big Data, Problem-Solving, Project Management",8,1,8,3,10,1
"HTML, JavaScript, AI, Python, Adaptability, Cloud Computing, Big Data, Time Management",8,2,7,2,9,1
"Communication, Deep Learning, HTML, Java, Big Data, JavaScript, Teamwork, Project Management, Python",9,1,8,10,5,1
"Creativity, Deep Learning, Big Data, CSS, Machine Learning, Data Science, C++, Cloud Computing, Java",9,2,5,4,10,1
"SQL, Big Data, Data Science, CSS, Problem-Solving, Creativity, Teamwork, Java, Python",9,2,5,19,5,1
"Project Management, Problem-Solving, Teamwork, SQL, Adaptability, Creativity, Time Management, Big Data",8,0,7,8,5,1
"JavaScript, Machine Learning, HTML, Deep Learning, Python, Communication, CSS, Creativity, AI",9,3,5,3,9,1
"Java, Python, AI, Adaptability, HTML, Problem-Solving, CSS, Big Data, SQL",9,2,6,19,9,1
"Big Data, AI, HTML, C++, JavaScript",5,1,8,11,7,1
"AI, Teamwork, Big Data, C++, Deep Learning, JavaScript, Cloud Computing, HTML, CSS, Machine Learning",10,2,6,5,9,1
"AI, Teamwork, HTML, Adaptability, Creativity, JavaScript, Java, SQL",8,1,6,2,10,1
"Python, Time Management, CSS, Cloud Computing, C++, Creativity, Project Management, Big Data, Deep Learning",9,1,6,18,10,1
"Deep Learning, C++, JavaScript, Big Data, Machine Learning, Adaptability, CSS, AI, Communication, Problem-Solving",10,2,7,7,5,1
"Machine Learning, AI, CSS, Adaptability, Java",5,2,7,13,9,1
"SQL, JavaScript, Machine Learning, Python, Data Science, HTML, Problem-Solving",7,3,6,15,7,1
"Creativity, Teamwork, Deep Learning, Time Management, Java, SQL",6,0,8,6,10,1
"Cloud Computing, Python, AI, Project Management, Big Data, Java, Teamwork, Data Science, Machine Learning",9,4,7,4,10,1
"Creativity, Cloud Computing, Data Science, Java, Leadership",5,2,8,10,7,1
"Project Management, Communication, C++, JavaScript, CSS",5,0,6,20,5,1
"Data Science, Time Management, AI, Creativity, Adaptability",5,2,5,0,5,0
"CSS, Machine Learning, Creativity, Communication, Leadership, Adaptability, HTML",7,2,5,9,9,1
"SQL, Project Management, Cloud Computing, Time Management, Creativity, C++, HTML",7,0,5,11,9,1
"Adaptability, JavaScript, Teamwork, Project Management, SQL, AI, CSS, Communication, Python, Creativity",10,2,9,15,5,1
"JavaScript, Java, SQL, Communication, Time Management",5,0,10,17,7,1
"AI, Big Data, CSS, JavaScript, Time Management, Machine Learning, Data Science, Deep Learning",8,3,7,2,9,1
"Leadership, Cloud Computing, Big Data, Time Management, Creativity, JavaScript, C++, Data Science",8,2,5,14,9,1
"SQL, Java, CSS, Data Science, Deep Learning, Adaptability, Python, Big Data",8,2,10,6,9,1
"Data Science, CSS, JavaScript, Communication, C++",5,1,5,19,5,1
"Creativity, Teamwork, AI, Communication, Time Management, Problem-Solving, Deep Learning, JavaScript, HTML, Adaptability",10,1,7,12,5,1
"Adaptability, Machine Learning, Big Data, Python, Deep Learning, SQL, Data Science, Time Management, JavaScript",9,3,6,2,5,0
"SQL, Data Science, JavaScript, Adaptability, Time Management, CSS",6,1,10,13,7,1
"Time Management, Leadership, Cloud Computing, Problem-Solving, Adaptability",5,1,9,9,9,1
"HTML, Cloud Computing, Project Management, JavaScript, Leadership, Teamwork, Time Management, Java, Communication, SQL",10,1,10,6,7,1
"Teamwork, C++, Time Management, Java, Creativity, SQL, Problem-Solving, Cloud Computing",8,0,8,15,10,1
"Project Management, Machine Learning, Leadership, Creativity, AI",5,3,8,17,9,1
"HTML, Data Science, Cloud Computing, Communication, Problem-Solving, Big Data, Project Management, Creativity, Teamwork, Adaptability",10,1,5,2,9,1
"Machine Learning, Big Data, JavaScript, Teamwork, Cloud Computing, Communication, SQL, Time Management, C++",9,1,7,0,9,0
"Python, Deep Learning, Leadership, Time Management, Cloud Computing, Project Management",6,2,7,2,7,0
"Data Science, HTML, AI, Machine Learning, JavaScript, Time Management, Java, Teamwork, Creativity, Cloud Computing",10,3,7,20,10,1
"C++, Project Management, Cloud Computing, Data Science, CSS, Machine Learning",6,2,6,19,5,1
